Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Best Practice Rules,Clone Metric Rules,Code Style Rules,Cohesion Metric Rules,Complexity Metric Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Documentation Rules,Error Prone Rules,Inheritance Metric Rules,Multithreading Rules,Performance Rules,Security Rules,Size Metric Rules,isDefective
25,1,75,2,0,0,0,0,0,0,0,0,1,2,2,12,3,2,2,7,9,1,0.0869565,4,4,3,0,0.0869565,4,1,1,0,0,1,42,51,4,0,0,0,2,0,2,0,7,26,1,7,0,42,51,4,0,0,0,2,0,2,0,7,26,1,7,0,0,0,9,0,4,2,0,2,0,1,0,0,6,0,0,0,0,0,0,2,0
51,1,528,2,0,0,0,0,0,0,0,0,1,1,1,30,15,50,410,25,45,0.631579,0.447826,103,103,12,7,0.299771,131,4,9,0,0,1,127,250,38,33,1,11,20,0,18,0,116,61,7,90,13,306,478,65,51,3,14,39,0,36,0,207,129,8,169,18,0,3,92,15,20,0,0,17,2,4,2,15,59,3,3,1,0,0,0,24,0
64,1,357,2,0,0,0,0,0,0,0,0,1,3,3,54,14,3,6,17,42,0.421053,0.183521,49,46,8,11,0.175,49,2,2,0,0,1,218,281,32,13,15,10,25,0,18,8,46,81,7,32,14,231,294,38,16,15,10,26,0,19,8,77,84,7,54,20,0,0,63,7,12,2,0,10,0,1,1,1,47,0,0,0,0,6,0,14,0
29,1,67,2,0,0,0,0,0,0,0,0,2,3,3,6,5,4,2,1,4,0,0.0882353,3,0,0,3,0.0882353,3,0,0,2,2,0,31,39,1,0,1,0,3,1,2,0,3,7,1,2,0,31,39,1,0,1,0,3,1,2,0,3,7,1,2,0,0,0,14,0,1,0,0,0,1,0,0,0,9,1,0,0,0,0,0,4,0
40,1,281,2,0,0,0,0,0,0,0,0,1,2,2,25,6,6,8,8,23,1,0.409483,95,95,13,0,0.409483,95,3,4,1,1,1,137,242,38,15,8,4,15,0,12,4,62,52,7,47,20,137,242,38,15,8,4,15,0,12,4,62,52,7,47,20,0,1,14,0,11,2,0,6,0,0,0,1,6,0,1,0,1,1,0,8,0
34,1,170,2,0.102473,1,2,1,0.0948905,0.117117,13,13,2,4,4,19,8,1,3,16,27,0,0.0583333,7,0,0,4,0.0564516,7,2,2,1,1,1,113,133,13,13,6,5,11,0,3,1,36,40,0,23,2,117,137,13,13,6,5,12,0,4,1,37,40,0,24,2,0,1,42,0,7,0,8,7,1,2,0,0,30,0,1,0,0,0,0,1,0
33,1,142,2,0,0,0,0,0,0,0,0,2,3,3,23,8,8,8,7,15,0,0.0625,6,0,0,8,0.0625,6,4,8,1,1,1,90,110,27,13,2,2,8,0,7,1,76,36,7,55,10,90,110,27,13,2,2,8,0,7,1,76,36,7,55,10,0,0,27,1,9,2,0,8,1,0,0,0,19,0,0,1,0,0,0,6,0
41,1,92,2,0,0,0,0,0,0,0,0,1,0,0,8,12,2,12,8,16,0.375,0.22449,11,11,3,5,0.22449,11,6,12,1,1,1,38,52,47,33,1,0,8,0,7,0,149,9,7,115,21,38,52,47,33,1,0,8,0,7,0,149,9,7,115,21,0,0,30,0,1,0,0,1,0,0,1,0,15,0,0,2,0,0,0,12,0
45,1,348,2,0,0,0,0,0,0,0,0,1,3,3,6,7,5,4,5,8,0.5,0.266667,12,12,2,2,0.0777778,21,4,8,0,0,1,33,43,27,11,2,0,3,0,3,0,71,13,7,51,9,249,304,44,25,12,6,30,0,29,2,123,95,7,97,12,0,1,91,1,5,2,0,3,1,5,1,0,66,0,2,1,0,0,0,17,0
37,1,311,2,0,0,0,0,0,0,0,0,1,3,2,35,14,1,1,24,44,0.952381,0.331984,82,80,20,1,0.331984,82,1,1,0,0,1,165,275,11,8,11,8,20,0,20,1,20,66,0,20,1,165,275,11,8,11,8,20,0,20,1,20,66,0,20,1,0,0,13,1,9,0,0,8,0,1,2,1,5,0,0,0,0,1,0,5,0
32,1,53,2,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,4,0.2,0.296296,8,8,1,4,0.296296,8,0,0,1,1,0,19,22,0,0,0,0,4,0,4,0,4,4,0,4,0,19,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,9,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0
129,1,2464,2,0.0479766,3,24,6,0.0355308,0.0545213,83,82,2,6,5,428,52,469,505,149,298,0.985915,0.27981,589,551,140,2,0.279015,589,0,0,2,2,0,1516,2330,45,79,45,79,149,3,141,33,149,729,3,141,33,1522,2336,45,79,45,79,150,3,142,33,150,730,3,142,33,0,1,222,4,184,5,29,176,1,13,9,2,142,0,1,0,0,5,0,28,1
25,1,46,2,0,0,0,0,0,0,0,0,1,1,1,4,3,1,1,1,4,0,0,0,0,0,4,0,0,1,1,0,0,1,19,22,1,0,1,0,3,0,3,0,3,4,0,3,0,19,22,1,0,1,0,3,0,3,0,3,4,0,3,0,0,0,9,1,1,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0
51,1,723,2,0,0,0,0,0,0,0,0,1,5,5,66,10,7,12,18,38,1,0.223729,66,51,15,0,0.169811,99,1,1,1,1,1,229,341,13,9,13,9,20,0,14,3,20,102,0,14,3,484,673,35,48,30,30,52,0,42,3,76,201,3,66,3,0,0,133,0,54,2,0,51,2,4,3,0,104,1,0,0,0,0,0,20,0
36,1,96,2,0,0,0,0,0,0,0,0,1,2,2,11,6,2,2,8,12,1,0.218182,12,9,4,0,0.218182,12,1,1,0,0,1,43,61,3,1,3,1,4,0,3,0,4,18,0,3,0,43,61,3,1,3,1,4,0,3,0,4,18,0,3,0,0,0,10,0,4,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0
65,1,1402,2,0,0,0,0,0,0,0,0,2,5,5,297,39,56,122,141,210,0.0769231,0.0826162,96,55,5,60,0.0819113,96,0,0,0,0,0,1066,1328,23,18,23,18,69,2,64,15,69,552,2,64,15,1076,1338,31,18,31,18,70,10,64,15,70,553,10,64,15,0,2,204,2,118,10,0,108,1,14,11,0,142,0,4,0,0,0,0,36,1
46,1,481,2,0.222892,3,21,7,0.231651,0.261658,101,101,1,2,2,72,5,1,3,5,43,0.0294118,0.03,12,12,1,33,0.03,12,0,0,0,0,0,388,436,10,0,10,0,38,0,33,2,38,125,0,33,2,388,436,10,0,10,0,38,0,33,2,38,125,0,33,2,0,0,126,0,12,2,41,9,0,0,0,0,79,0,0,0,0,1,0,6,0
49,1,326,2,0,0,0,0,0,0,0,0,2,2,2,32,23,19,19,31,48,0.6,0.302752,66,66,9,6,0.284553,70,1,1,0,0,1,152,250,7,2,7,2,17,1,14,5,17,69,1,14,5,176,278,10,5,10,5,21,1,14,5,21,75,1,14,5,0,0,35,2,12,1,0,11,1,0,3,2,25,0,0,0,0,0,0,6,0
78,1,747,2,0.0260818,2,10,4,0.0328358,0.0510441,22,22,5,4,4,107,52,315,427,89,127,1,0.262609,151,126,35,0,0.260204,153,6,12,2,2,2,424,658,36,23,11,10,38,0,34,8,119,211,7,93,19,435,670,38,23,13,10,39,0,35,8,120,214,7,94,19,0,1,88,9,49,4,10,42,1,5,7,5,43,1,4,3,0,3,0,19,0
24,1,34,2,0,0,0,0,0,0,0,0,1,2,2,3,4,2,2,2,3,0,0,0,0,0,2,0,0,3,5,0,0,1,11,11,27,17,0,0,1,0,1,0,43,3,7,35,6,11,11,27,17,0,0,1,0,1,0,43,3,7,35,6,0,0,10,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,5,0
77,1,532,2,0.0241935,1,2,1,0.0219298,0.035461,10,10,2,3,3,49,20,201,644,26,59,0.724138,0.376238,152,149,21,8,0.347032,152,5,11,7,8,1,252,417,46,33,7,8,33,0,28,6,141,76,7,108,21,286,456,54,46,7,8,39,0,30,6,233,84,8,167,32,0,0,81,4,10,0,8,6,2,0,1,2,42,0,4,2,0,2,0,26,0
44,1,268,2,0,0,0,0,0,0,0,0,10,0,0,33,0,2,2,0,33,0.235294,0.149485,29,27,8,26,0.149485,29,0,0,0,0,0,165,225,0,22,0,22,33,0,33,0,33,31,0,33,0,165,225,0,22,0,22,33,0,33,0,33,31,0,33,0,0,0,63,1,2,0,0,0,1,0,0,0,55,2,1,0,0,0,0,7,0
36,1,148,2,0,0,0,0,0,0,0,0,12,0,0,22,0,2,2,0,22,0.217391,0.185567,18,18,5,18,0.185567,18,0,0,0,0,0,79,113,0,4,0,4,22,0,22,5,22,10,0,22,5,79,113,0,4,0,4,22,0,22,5,22,10,0,22,5,0,0,42,0,12,0,0,0,1,0,0,0,39,12,0,0,0,0,0,2,0
55,1,455,2,0.0852878,1,4,2,0.0822943,0.0676923,33,22,2,2,2,36,3,8,14,1,25,0.153846,0.113445,27,25,2,11,0.110512,41,0,0,0,0,0,211,259,7,3,7,3,24,0,12,4,24,82,0,12,4,330,401,9,3,9,3,28,0,13,4,28,144,0,13,4,0,4,84,11,20,6,14,18,1,5,0,1,60,0,10,0,0,0,0,4,0
29,1,69,2,0,0,0,0,0,0,0,0,1,0,0,6,3,0,0,3,9,0.2,0.105263,4,3,1,4,0.105263,4,3,4,0,0,1,34,41,32,12,2,1,6,0,4,1,53,7,7,39,17,34,41,32,12,2,1,6,0,4,1,53,7,7,39,17,0,0,20,0,1,0,0,0,0,0,0,0,15,0,0,0,1,0,0,5,0
40,1,97,2,0,0,0,0,0,0,0,0,2,1,1,8,6,8,0,4,9,0.6,0.40678,24,24,3,2,0.40678,24,1,1,6,6,1,35,58,1,0,1,0,5,0,4,0,5,10,0,4,0,35,58,1,0,1,0,5,0,4,0,5,10,0,4,0,0,0,6,0,2,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0
36,1,127,2,0,0,0,0,0,0,0,0,1,2,2,14,12,20,19,22,32,0,0,0,0,0,8,0,0,4,8,1,1,1,76,92,27,13,2,2,10,0,7,0,78,33,7,55,9,76,92,27,13,2,2,10,0,7,0,78,33,7,55,9,0,1,31,0,1,0,0,1,0,0,1,0,23,0,1,1,0,0,0,6,0
31,1,188,2,0,0,0,0,0,0,0,0,1,9,5,24,3,2,8,6,8,1,0.15625,25,10,3,0,0.15625,25,1,1,0,0,1,135,158,5,0,1,0,2,0,2,0,7,79,1,7,0,135,158,5,0,1,0,2,0,2,0,7,79,1,7,0,0,0,16,0,6,3,0,2,0,5,0,0,6,0,0,0,0,1,0,5,0
46,1,157,2,0,0,0,0,0,0,0,0,3,3,3,11,13,4,53,17,23,0,0,0,0,0,4,0,0,0,0,4,4,0,62,78,6,0,6,0,6,1,3,1,6,23,1,3,1,92,112,32,8,8,0,11,1,6,1,76,29,8,52,10,0,0,48,1,4,0,0,3,2,0,1,0,31,0,2,2,0,0,0,12,0
50,1,365,2,0.288754,3,8,8,0.272152,0.288462,86,75,1,2,2,9,10,1,0,13,21,0,0.00478469,1,0,0,9,0.0185874,5,0,0,0,0,0,208,252,3,0,3,0,8,0,8,0,8,130,0,8,0,264,316,27,16,3,0,11,0,11,0,141,157,7,103,18,0,0,83,15,36,26,33,10,0,0,0,4,34,0,11,2,0,0,0,14,0
53,1,361,2,0.121118,2,10,2,0.0711974,0.0797101,22,22,1,2,2,16,12,2,0,13,17,0,0,0,0,0,4,0,0,0,0,0,0,0,123,139,10,0,10,0,4,0,3,0,4,73,0,3,0,281,309,36,13,11,0,12,0,10,0,93,151,7,69,11,0,1,74,20,19,18,13,13,1,4,1,3,39,3,2,2,0,1,0,14,0
38,1,221,2,0.713193,3,10,10,0.456522,0.57931,84,84,1,2,2,3,10,0,0,12,14,0.5,0.138462,9,3,1,1,0.133721,23,0,0,0,0,0,56,80,0,0,0,0,2,0,1,0,2,19,0,1,0,149,184,26,9,2,1,11,0,9,0,76,60,7,55,9,0,0,116,17,37,47,67,1,0,0,1,0,39,0,6,1,0,0,0,8,0
34,1,200,2,0.178571,1,2,2,0.179641,0.17931,30,26,5,0,0,5,4,0,0,5,10,0,0,0,0,0,6,0,0,0,0,0,0,0,91,108,0,0,0,0,5,0,5,0,5,57,0,5,0,147,167,0,0,0,0,16,0,16,0,16,68,0,16,0,0,0,98,2,28,29,37,0,2,0,0,0,59,0,1,0,0,0,0,0,0
50,1,239,2,0.485175,3,7,7,0.521053,0.53125,99,85,1,1,1,4,17,0,0,19,23,0,0.0280374,3,0,0,5,0.0182927,3,1,1,0,0,1,104,130,6,0,0,0,4,0,4,0,10,65,1,7,1,161,190,30,24,0,0,13,0,13,0,220,80,8,160,28,0,0,167,1,1,0,91,0,3,0,2,0,47,0,1,3,0,1,0,21,0
40,1,272,2,0,0,0,0,0,0,0,0,2,4,4,10,6,1,0,8,11,1,0.0588235,7,6,3,0,0.0788177,16,1,1,1,1,1,112,140,11,0,2,0,3,0,2,0,9,54,1,4,0,187,233,16,2,7,1,9,0,6,1,20,80,1,12,2,0,2,31,2,12,8,0,2,1,2,0,0,26,0,4,0,0,2,0,2,0
55,1,794,2,0.581754,12,40,27,0.518919,0.509934,384,308,1,3,3,42,15,2,0,13,28,0,0.0568807,31,0,0,16,0.0484375,31,1,1,2,2,1,514,641,14,0,5,0,15,1,15,0,21,301,2,17,0,609,740,39,48,5,0,21,1,21,0,422,346,9,304,54,0,6,232,25,39,9,122,34,0,0,1,12,63,0,13,6,0,2,0,40,0
49,1,262,2,0,0,0,0,0,0,0,0,1,4,3,36,7,7,6,7,10,0.5,0.0693069,14,12,2,2,0.0693069,14,4,8,1,1,1,188,214,26,8,2,0,3,0,3,0,68,129,7,49,9,188,214,26,8,2,0,3,0,3,0,68,129,7,49,9,0,0,22,3,14,2,0,9,0,1,0,1,9,1,4,1,0,0,0,11,0
36,1,260,2,0.665639,3,10,10,0.6,0.642857,135,126,1,0,0,14,5,0,0,7,21,0,0,0,0,0,15,0,0,0,0,0,0,0,170,196,2,0,2,0,14,0,14,0,14,54,0,14,0,198,225,31,12,2,0,15,0,14,0,99,60,8,69,12,0,1,113,10,50,48,66,2,0,0,0,2,36,0,9,1,0,0,0,10,0
48,1,158,2,0,0,0,0,0,0,0,0,2,1,1,2,5,0,0,4,6,0.333333,0.108108,4,3,1,2,0.0412371,4,2,2,0,0,1,33,45,21,0,0,0,2,0,2,0,41,18,1,35,0,93,111,162,104,1,1,11,0,8,0,521,31,11,400,48,0,0,100,1,1,0,0,1,1,0,0,1,43,0,0,6,0,0,0,50,0
45,1,340,2,0.539746,5,14,12,0.469595,0.488462,139,127,1,0,0,11,10,1,0,16,27,0,0,0,0,0,12,0,0,0,0,0,0,0,227,256,8,0,8,0,11,0,11,0,11,114,0,11,0,264,296,34,8,10,0,14,0,14,0,79,129,7,60,9,0,0,107,24,99,103,55,8,0,0,1,3,40,0,9,1,0,0,0,10,0
53,1,307,2,0.318694,3,7,7,0.266667,0.308901,68,59,3,1,1,4,9,0,0,12,15,0.75,0.12766,18,16,3,1,0.0934579,20,0,0,0,0,0,123,171,0,0,0,0,3,0,3,0,3,74,0,3,0,194,255,27,8,3,0,5,0,5,0,70,104,7,51,9,0,1,56,11,28,25,26,9,1,0,1,1,19,0,5,1,0,0,0,8,0
39,1,214,2,0.559415,4,8,8,0.443182,0.472973,78,70,3,1,1,3,12,0,0,14,17,0,0,0,0,0,4,0,0,0,0,0,0,0,71,84,0,0,0,0,3,0,3,0,3,48,0,3,0,152,176,26,18,2,2,14,0,14,0,144,69,7,106,18,0,0,119,2,19,14,49,4,3,0,3,1,46,2,0,2,0,0,0,16,0
37,1,95,2,0,0,0,0,0,0,0,0,1,3,3,1,12,0,0,14,15,0,0,0,0,0,2,0,0,0,0,0,0,0,47,50,1,0,1,0,1,1,1,0,1,26,1,1,0,56,59,25,8,1,0,2,1,2,0,67,30,8,48,9,0,0,23,0,1,0,0,0,0,0,2,0,10,0,0,1,0,1,0,10,0
60,1,991,2,0.43853,19,73,57,0.417382,0.440821,389,365,1,3,3,73,17,0,0,26,69,0.047619,0.0133983,11,8,2,40,0.0130332,11,0,0,0,0,0,810,909,2,0,2,0,43,0,41,0,43,327,0,41,0,833,932,28,16,2,0,45,0,43,0,178,340,7,138,18,0,0,242,79,34,53,119,21,0,0,2,9,99,0,25,2,0,5,0,20,0
36,1,628,2,0.558989,7,16,16,0.384486,0.367556,228,179,1,1,1,19,7,7,0,18,35,0,0,0,0,0,18,0,0,0,0,0,0,0,383,477,4,0,4,0,17,0,17,0,17,292,0,17,0,490,593,53,34,5,0,31,0,29,0,169,325,1,131,5,0,0,169,13,2,3,69,2,3,0,0,0,86,0,10,0,0,0,0,11,1
47,1,132,2,0.132353,1,1,1,0.116279,0.108108,10,8,2,0,0,3,7,2,0,7,10,0.25,0.1,3,2,1,3,0.0375,3,1,1,0,0,1,27,33,8,0,2,0,3,0,3,0,9,9,1,6,1,77,86,34,8,2,0,6,0,5,1,81,28,8,56,11,0,1,39,2,4,2,7,3,1,0,0,1,21,0,0,1,1,0,0,9,0
43,1,817,2,0.757788,8,56,29,0.634839,0.663093,492,433,2,1,1,32,19,22,0,21,45,0.04,0.0388693,11,2,1,24,0.0174165,12,1,1,0,0,1,272,359,8,0,2,0,24,0,24,0,30,165,1,27,1,677,775,34,88,2,0,57,0,46,4,822,316,8,577,104,0,11,577,9,54,22,304,31,1,0,1,1,183,0,9,11,11,0,0,77,0
44,1,642,2,0.514158,6,30,21,0.422371,0.434043,253,204,2,1,1,38,21,0,0,26,54,0.0344828,0.035461,10,2,1,28,0.0241449,12,1,1,0,0,1,272,371,6,0,0,0,28,0,28,0,34,155,1,31,1,485,599,33,112,1,0,56,0,42,5,1024,227,8,715,132,0,0,392,9,35,24,124,12,1,0,1,0,157,0,8,14,0,0,0,95,0
55,1,853,2,0.503311,8,25,25,0.397997,0.438053,318,297,1,1,1,43,11,0,0,22,61,0.025641,0.00622407,3,3,1,38,0.00580552,4,0,0,0,0,0,479,564,4,0,4,0,39,0,38,0,39,312,0,38,0,685,799,39,10,15,1,54,0,53,2,125,406,7,105,11,0,1,316,11,166,142,157,23,3,1,3,3,132,1,9,1,0,0,0,19,0
70,1,1654,2,0.246279,14,43,31,0.218927,0.224375,347,278,1,5,5,89,29,3,8,25,58,0.1875,0.0663176,76,26,6,26,0.0644678,86,1,1,3,3,1,1070,1382,21,0,12,0,33,0,31,0,39,589,1,33,0,1248,1585,47,56,14,0,41,2,39,0,502,688,10,363,63,0,2,307,33,128,62,125,66,0,8,1,4,105,0,18,7,0,13,0,61,0
45,1,279,2,0.0853018,1,4,1,0.0425532,0.0414508,10,8,2,0,0,6,12,9,58,17,23,0,0.0178571,1,1,0,3,0.00985222,2,0,0,3,9,0,55,70,9,0,9,0,6,1,2,0,6,22,1,2,0,201,235,34,40,10,0,14,1,10,0,339,104,8,240,45,0,0,106,7,13,0,12,12,1,1,1,6,49,1,0,5,0,1,0,37,0
39,1,81,2,0,0,0,0,0,0,0,0,1,2,2,1,13,0,0,16,17,0,0,0,0,0,2,0,0,0,0,0,0,0,33,36,1,0,1,0,1,1,1,0,1,16,1,1,0,40,43,25,8,1,0,2,1,2,0,67,18,8,48,9,0,0,23,0,0,0,0,0,0,0,2,0,10,0,0,1,0,0,0,10,0
36,1,256,2,0.508665,2,9,5,0.39819,0.410112,88,73,1,1,1,19,14,1,0,12,24,0,0.0290698,5,0,0,11,0.0271739,5,0,0,0,0,0,167,209,2,0,2,0,12,0,10,0,12,118,0,10,0,179,221,28,23,2,1,14,0,12,0,103,120,0,86,5,0,0,65,3,20,19,25,1,0,0,1,2,35,0,1,0,0,0,0,4,0
30,1,168,2,0.215126,1,2,2,0.165468,0.183486,23,20,4,0,0,12,1,0,0,5,17,0.25,0.0909091,11,6,2,6,0.0909091,11,0,0,0,0,0,110,139,0,0,0,0,12,0,7,0,12,61,0,7,0,110,139,0,0,0,0,12,0,7,0,12,61,0,7,0,0,0,43,3,11,7,17,1,1,0,0,0,25,0,3,0,0,3,0,0,0
26,1,86,2,0,0,0,0,0,0,0,0,1,0,0,4,7,0,0,9,13,0,0.265306,13,0,0,5,0.265306,13,0,0,0,0,0,36,61,1,0,1,0,4,0,4,0,4,18,0,4,0,36,61,1,0,1,0,4,0,4,0,4,18,0,4,0,0,0,3,3,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
44,1,592,2,0.428984,7,34,14,0.375228,0.411157,206,199,1,2,2,26,9,4,0,19,37,0,0.00446429,1,0,0,13,0.00203666,1,0,0,1,1,0,223,261,7,1,7,1,18,0,12,0,18,133,0,12,0,490,549,39,14,14,1,39,0,33,7,120,245,7,92,18,0,0,245,37,26,21,119,19,2,1,0,11,102,3,6,2,1,2,0,19,0
38,1,400,2,0.129032,6,7,7,0.15427,0.171875,56,55,1,1,1,22,13,0,0,17,38,0,0,0,0,0,22,0,0,0,0,0,0,0,310,351,2,0,2,0,21,0,21,0,21,123,0,21,0,321,363,2,0,2,0,23,0,23,0,25,125,0,25,0,0,0,101,12,82,80,45,1,1,0,1,2,52,0,10,0,0,1,0,2,0
39,1,197,2,0,0,0,0,0,0,0,0,1,1,1,9,11,0,0,26,32,0,0.00909091,1,0,0,7,0.00813008,1,0,0,0,0,0,109,146,4,0,4,0,6,0,6,0,6,80,0,6,0,122,159,4,0,4,0,7,0,7,0,7,83,0,7,0,0,0,22,6,9,3,0,7,0,0,2,2,20,0,3,0,0,0,0,0,0
46,1,483,2,0.424584,3,9,9,0.328767,0.32973,144,122,1,2,2,16,12,1,0,13,22,0,0.02,5,0,0,9,0.0211082,8,0,0,0,0,0,245,302,3,0,3,0,9,0,8,0,9,147,0,8,0,371,438,28,40,4,0,26,1,25,0,375,191,8,279,45,0,0,221,8,51,32,85,7,5,0,1,2,88,0,6,5,0,12,0,37,0
43,1,626,2,0.199463,5,8,8,0.238014,0.269068,139,127,4,1,1,29,14,0,0,29,55,0,0.0652174,33,0,0,24,0.0652174,33,0,0,0,0,0,473,584,2,0,2,0,26,0,23,0,26,207,0,23,0,473,584,2,0,2,0,26,0,23,0,26,207,0,23,0,0,0,115,55,12,25,57,1,1,0,2,5,53,0,36,0,0,0,0,2,0
33,1,174,2,0.551282,2,6,6,0.485915,0.536585,69,66,1,1,1,11,13,0,0,18,29,0.0833333,0.023622,3,3,1,11,0.023622,3,0,0,0,0,0,124,142,2,0,2,0,11,0,11,0,11,41,0,11,0,124,142,2,0,2,0,11,0,11,0,11,41,0,11,0,0,0,68,5,0,0,41,0,0,0,2,2,25,0,3,0,0,0,0,0,0
38,1,114,2,0,0,0,0,0,0,0,0,1,3,3,8,8,0,0,9,12,0,0.016129,1,0,0,3,0.0142857,1,0,0,0,0,0,61,69,2,0,2,0,3,0,2,0,3,30,0,2,0,69,77,26,8,2,0,4,0,3,0,69,32,7,49,9,0,0,22,4,7,2,0,5,0,0,0,2,14,0,0,1,0,2,0,7,0
80,1,1647,2,0.385501,17,48,44,0.336097,0.350299,527,468,2,4,4,36,30,1,0,42,71,0,0.0198123,19,0,0,30,0.0303249,42,0,0,0,0,0,940,1118,4,0,4,0,29,0,29,0,29,430,0,29,0,1343,1568,33,64,8,0,61,0,61,0,587,617,8,433,72,0,5,479,54,257,242,188,21,1,2,3,7,209,0,39,9,0,7,0,67,0
40,1,314,2,0.5682,12,34,33,0.501818,0.514563,138,106,2,3,3,12,7,0,0,20,26,0,0.0195122,4,0,0,5,0.0189573,4,0,0,0,0,0,201,269,0,2,0,2,6,0,4,0,6,159,0,4,0,207,275,13,11,0,2,7,0,5,0,27,160,0,19,3,0,2,60,7,72,66,33,5,1,0,1,2,20,0,6,0,0,2,0,5,0
79,1,1017,2,0.224671,7,18,18,0.181044,0.188158,170,143,3,3,3,39,32,0,0,83,112,0.0689655,0.0340136,25,8,2,27,0.0316857,25,0,0,0,0,0,710,879,2,1,2,1,29,0,28,0,29,549,0,28,0,764,939,49,29,3,1,37,0,35,0,178,565,8,135,18,0,0,174,37,228,206,55,20,2,0,8,6,82,2,31,1,0,0,0,26,0
26,1,42,2,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,3,5,0,0,0,0,0,1,0,0,1,1,0,0,1,16,17,7,2,0,1,2,0,0,0,20,5,0,12,0,16,17,7,2,0,1,2,0,0,0,20,5,0,12,0,0,0,7,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0
26,1,41,2,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,3,5,0.666667,0.133333,2,2,2,1,0.133333,2,2,2,0,0,1,13,16,11,0,0,0,2,0,2,0,11,2,1,6,0,13,16,11,0,0,0,2,0,2,0,11,2,1,6,0,0,0,9,2,1,0,0,0,0,0,0,2,7,0,1,0,0,0,0,2,0
28,1,37,2,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,3,0.5,0.307692,4,3,1,1,0.307692,4,2,2,0,0,1,9,10,21,0,0,0,1,0,1,0,40,1,1,34,0,9,10,21,0,0,0,1,0,1,0,40,1,1,34,0,0,0,6,1,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,3,0
57,1,269,2,0.425591,2,10,5,0.455399,0.439306,97,76,3,2,2,11,17,0,0,22,29,0,0.0205479,3,0,0,6,0.0164835,3,0,0,0,0,0,143,172,0,1,0,1,7,0,5,0,7,83,0,5,0,179,213,48,42,0,1,9,0,7,0,215,102,7,161,30,0,0,84,2,9,9,26,0,1,0,5,0,27,0,2,3,0,0,0,22,0
48,1,203,2,0.268,1,2,2,0.179487,0.257426,28,26,2,1,1,8,13,0,0,17,24,0,0.04,4,0,0,6,0.0373832,4,2,2,0,0,1,96,149,14,1,0,1,7,0,5,0,28,59,2,22,0,103,156,38,9,0,1,8,0,6,0,94,61,9,69,9,0,2,50,4,11,3,17,6,1,0,1,1,22,0,4,1,1,2,0,8,0
37,1,279,2,0.245614,2,4,4,0.17284,0.153061,42,30,3,4,4,13,5,0,0,15,24,0,0.0467836,8,0,0,9,0.0386473,8,0,0,0,0,0,163,203,0,0,0,0,9,0,8,0,9,111,0,8,0,199,243,38,23,2,0,13,0,10,0,132,121,7,103,19,0,0,79,9,58,35,23,4,2,2,4,19,32,0,7,2,0,2,0,14,0
43,1,175,2,0.235808,1,8,2,0.180451,0.201835,24,22,1,2,2,13,8,1,0,9,12,0,0.0681818,6,0,0,4,0.0819672,10,0,0,0,0,0,82,99,3,0,3,0,3,0,3,0,3,49,0,3,0,112,133,61,37,3,0,6,0,6,0,208,60,9,153,22,0,0,63,3,11,0,12,7,0,0,0,2,24,0,1,2,0,4,0,25,0
50,1,482,2,0.0713893,2,4,3,0.0854503,0.090411,37,33,1,5,5,53,12,2,1,20,31,0,0.0117647,4,0,0,8,0.0106667,4,0,0,0,0,0,336,394,9,0,9,0,11,0,7,0,11,219,0,7,0,371,433,34,13,9,0,13,0,9,0,94,237,7,68,11,0,1,78,31,31,28,20,26,0,4,2,5,35,0,4,2,0,0,0,15,0
34,1,195,2,0.518703,4,20,4,0.407407,0.447552,66,64,5,4,3,24,2,4,4,4,18,0,0,0,0,0,15,0,0,6,11,0,0,1,116,133,29,17,4,4,14,0,14,4,95,41,7,73,15,145,162,29,17,4,4,16,0,16,4,97,52,7,75,15,0,0,89,4,7,2,35,2,1,1,0,3,41,4,0,2,0,0,0,9,0
